Species1,Species2,DivergenceTime
Hordeum_gussoneanum,Hordeum_pubiflorum,9.009506
Hordeum_gussoneanum,Hordeum_patagonicum,9.009506
Hordeum_gussoneanum,Hordeum_comosum,9.009506
Hordeum_gussoneanum,Hordeum_cordobense,9.009506
Hordeum_gussoneanum,Hordeum_muticum,9.009506
Hordeum_gussoneanum,Hordeum_secalinum_Sub2,9.009506
Hordeum_gussoneanum,Hordeum_gussoneanum_Sub2,0.206516
Hordeum_gussoneanum,Hordeum_secalinum_Sub1,0.871613
Hordeum_gussoneanum,Hordeum_marinum_BCC2001,3.698069
Hordeum_gussoneanum,Hordeum_marinum_H559,3.698069
Hordeum_gussoneanum,Hordeum_gussoneanum_Sub1,5.157014
Hordeum_gussoneanum,Hordeum_bulbosum_Hap1,12.273094
Hordeum_gussoneanum,Hordeum_bulbosum_Hap2,12.273094
Hordeum_gussoneanum,Hordeum_vulgare,12.273094
Hordeum_gussoneanum,Hordeum_murinum_Sub1,12.273094
Hordeum_gussoneanum,Hordeum_murinum_BCC2017,12.273094
Hordeum_gussoneanum,Hordeum_murinum_Sub2,12.273094
Hordeum_gussoneanum,Triticum_monococcum,16.207947
Hordeum_gussoneanum,Oryza_sativa,46.81582
Hordeum_gussoneanum_Sub2,Sorghum_bicolor,48.998211
Hordeum_gussoneanum_Sub2,Brachypodium_distachyon,34.529178
Hordeum_gussoneanum_Sub2,Hordeum_bogdanii,9.009506
Hordeum_gussoneanum_Sub2,Hordeum_jubatum_Sub2,9.009506
Hordeum_gussoneanum_Sub2,Hordeum_parodii_Sub2,9.009506
Hordeum_gussoneanum_Sub2,Hordeum_roshevitzii,9.009506
Hordeum_gussoneanum_Sub2,Hordeum_brevisubulatum,9.009506
Hordeum_gussoneanum_Sub2,Hordeum_californicum,9.009506
Hordeum_gussoneanum_Sub2,Hordeum_jubatum_Sub1,9.009506
Hordeum_gussoneanum_Sub2,Hordeum_chilense,9.009506
Hordeum_gussoneanum_Sub2,Hordeum_flexuosum,9.009506
Hordeum_gussoneanum_Sub2,Hordeum_parodii_Sub1,9.009506
Hordeum_gussoneanum_Sub2,Hordeum_erectifolium,9.009506
Hordeum_gussoneanum_Sub2,Hordeum_stenostachys,9.009506
Hordeum_gussoneanum_Sub2,Hordeum_euclaston,9.009506
Hordeum_gussoneanum_Sub2,Hordeum_intercedens,9.009506
Hordeum_gussoneanum_Sub2,Hordeum_pusillum,9.009506
Hordeum_gussoneanum_Sub2,Hordeum_parodii_Sub3,9.009506
Hordeum_gussoneanum_Sub2,Hordeum_pubiflorum,9.009506
Hordeum_gussoneanum_Sub2,Hordeum_patagonicum,9.009506
Hordeum_gussoneanum_Sub2,Hordeum_comosum,9.009506
Hordeum_gussoneanum_Sub2,Hordeum_cordobense,9.009506
Hordeum_gussoneanum_Sub2,Hordeum_muticum,9.009506
Hordeum_gussoneanum_Sub2,Hordeum_secalinum_Sub2,9.009506
Hordeum_gussoneanum_Sub2,Hordeum_gussoneanum,0.206516
Hordeum_gussoneanum_Sub2,Hordeum_secalinum_Sub1,0.871613
Hordeum_gussoneanum_Sub2,Hordeum_marinum_BCC2001,3.698069
Hordeum_gussoneanum_Sub2,Hordeum_marinum_H559,3.698069
Hordeum_gussoneanum_Sub2,Hordeum_gussoneanum_Sub1,5.157014
Hordeum_gussoneanum_Sub2,Hordeum_bulbosum_Hap1,12.273094
Hordeum_gussoneanum_Sub2,Hordeum_bulbosum_Hap2,12.273094
Hordeum_gussoneanum_Sub2,Hordeum_vulgare,12.273094
Hordeum_gussoneanum_Sub2,Hordeum_murinum_Sub1,12.273094
Hordeum_gussoneanum_Sub2,Hordeum_murinum_BCC2017,12.273094
Hordeum_gussoneanum_Sub2,Hordeum_murinum_Sub2,12.273094
Hordeum_gussoneanum_Sub2,Triticum_monococcum,16.207947
Hordeum_gussoneanum_Sub2,Oryza_sativa,46.81582
Hordeum_secalinum_Sub1,Sorghum_bicolor,48.998211
Hordeum_secalinum_Sub1,Brachypodium_distachyon,34.529178
Hordeum_secalinum_Sub1,Hordeum_bogdanii,9.009506
Hordeum_secalinum_Sub1,Hordeum_jubatum_Sub2,9.009506
Hordeum_secalinum_Sub1,Hordeum_parodii_Sub2,9.009506
Hordeum_secalinum_Sub1,Hordeum_roshevitzii,9.009506
Hordeum_secalinum_Sub1,Hordeum_brevisubulatum,9.009506
Hordeum_secalinum_Sub1,Hordeum_californicum,9.009506
Hordeum_secalinum_Sub1,Hordeum_jubatum_Sub1,9.009506
Hordeum_secalinum_Sub1,Hordeum_chilense,9.009506
Hordeum_secalinum_Sub1,Hordeum_flexuosum,9.009506
Hordeum_secalinum_Sub1,Hordeum_parodii_Sub1,9.009506
Hordeum_secalinum_Sub1,Hordeum_erectifolium,9.009506
Hordeum_secalinum_Sub1,Hordeum_stenostachys,9.009506
Hordeum_secalinum_Sub1,Hordeum_euclaston,9.009506
Hordeum_secalinum_Sub1,Hordeum_intercedens,9.009506
Hordeum_secalinum_Sub1,Hordeum_pusillum,9.009506
Hordeum_secalinum_Sub1,Hordeum_parodii_Sub3,9.009506
Hordeum_secalinum_Sub1,Hordeum_pubiflorum,9.009506
Hordeum_secalinum_Sub1,Hordeum_patagonicum,9.009506
Hordeum_secalinum_Sub1,Hordeum_comosum,9.009506
Hordeum_secalinum_Sub1,Hordeum_cordobense,9.009506
Hordeum_secalinum_Sub1,Hordeum_muticum,9.009506
Hordeum_secalinum_Sub1,Hordeum_secalinum_Sub2,9.009506
Hordeum_secalinum_Sub1,Hordeum_gussoneanum,0.871613
Hordeum_secalinum_Sub1,Hordeum_gussoneanum_Sub2,0.871613
Hordeum_secalinum_Sub1,Hordeum_marinum_BCC2001,3.698069
Hordeum_secalinum_Sub1,Hordeum_marinum_H559,3.698069
Hordeum_secalinum_Sub1,Hordeum_gussoneanum_Sub1,5.157014
Hordeum_secalinum_Sub1,Hordeum_bulbosum_Hap1,12.273094
Hordeum_secalinum_Sub1,Hordeum_bulbosum_Hap2,12.273094
Hordeum_secalinum_Sub1,Hordeum_vulgare,12.273094
Hordeum_secalinum_Sub1,Hordeum_murinum_Sub1,12.273094
Hordeum_secalinum_Sub1,Hordeum_murinum_BCC2017,12.273094
Hordeum_secalinum_Sub1,Hordeum_murinum_Sub2,12.273094
Hordeum_secalinum_Sub1,Triticum_monococcum,16.207947
Hordeum_secalinum_Sub1,Oryza_sativa,46.81582
Hordeum_marinum_BCC2001,Sorghum_bicolor,48.998211
Hordeum_marinum_BCC2001,Brachypodium_distachyon,34.529178
Hordeum_marinum_BCC2001,Hordeum_bogdanii,9.009506
Hordeum_marinum_BCC2001,Hordeum_jubatum_Sub2,9.009506
Hordeum_marinum_BCC2001,Hordeum_parodii_Sub2,9.009506
Hordeum_marinum_BCC2001,Hordeum_roshevitzii,9.009506
Hordeum_marinum_BCC2001,Hordeum_brevisubulatum,9.009506
Hordeum_marinum_BCC2001,Hordeum_californicum,9.009506
Hordeum_marinum_BCC2001,Hordeum_jubatum_Sub1,9.009506
Hordeum_marinum_BCC2001,Hordeum_chilense,9.009506
Hordeum_marinum_BCC2001,Hordeum_flexuosum,9.009506
Hordeum_marinum_BCC2001,Hordeum_parodii_Sub1,9.009506
Hordeum_marinum_BCC2001,Hordeum_erectifolium,9.009506
Hordeum_marinum_BCC2001,Hordeum_stenostachys,9.009506
Hordeum_marinum_BCC2001,Hordeum_euclaston,9.009506
Hordeum_marinum_BCC2001,Hordeum_intercedens,9.009506
Hordeum_marinum_BCC2001,Hordeum_pusillum,9.009506
Hordeum_marinum_BCC2001,Hordeum_parodii_Sub3,9.009506
Hordeum_marinum_BCC2001,Hordeum_pubiflorum,9.009506
Hordeum_marinum_BCC2001,Hordeum_patagonicum,9.009506
Hordeum_marinum_BCC2001,Hordeum_comosum,9.009506
Hordeum_marinum_BCC2001,Hordeum_cordobense,9.009506
Hordeum_marinum_BCC2001,Hordeum_muticum,9.009506
Hordeum_marinum_BCC2001,Hordeum_secalinum_Sub2,9.009506
Hordeum_marinum_BCC2001,Hordeum_gussoneanum,3.698069
Hordeum_marinum_BCC2001,Hordeum_gussoneanum_Sub2,3.698069
Hordeum_marinum_BCC2001,Hordeum_secalinum_Sub1,3.698069
Hordeum_marinum_BCC2001,Hordeum_marinum_H559,1.162446
Hordeum_marinum_BCC2001,Hordeum_gussoneanum_Sub1,5.157014
Hordeum_marinum_BCC2001,Hordeum_bulbosum_Hap1,12.273094
Hordeum_marinum_BCC2001,Hordeum_bulbosum_Hap2,12.273094
Hordeum_marinum_BCC2001,Hordeum_vulgare,12.273094
Hordeum_marinum_BCC2001,Hordeum_murinum_Sub1,12.273094
Hordeum_marinum_BCC2001,Hordeum_murinum_BCC2017,12.273094
Hordeum_marinum_BCC2001,Hordeum_murinum_Sub2,12.273094
Hordeum_marinum_BCC2001,Triticum_monococcum,16.207947
Hordeum_marinum_BCC2001,Oryza_sativa,46.81582
Hordeum_marinum_H559,Sorghum_bicolor,48.998211
Hordeum_marinum_H559,Brachypodium_distachyon,34.529178
Hordeum_marinum_H559,Hordeum_bogdanii,9.009506
Hordeum_marinum_H559,Hordeum_jubatum_Sub2,9.009506
Hordeum_marinum_H559,Hordeum_parodii_Sub2,9.009506
Hordeum_marinum_H559,Hordeum_roshevitzii,9.009506
Hordeum_marinum_H559,Hordeum_brevisubulatum,9.009506
Hordeum_marinum_H559,Hordeum_californicum,9.009506
Hordeum_marinum_H559,Hordeum_jubatum_Sub1,9.009506
Hordeum_marinum_H559,Hordeum_chilense,9.009506
Hordeum_marinum_H559,Hordeum_flexuosum,9.009506
Hordeum_marinum_H559,Hordeum_parodii_Sub1,9.009506
Hordeum_marinum_H559,Hordeum_erectifolium,9.009506
Hordeum_marinum_H559,Hordeum_stenostachys,9.009506
Hordeum_marinum_H559,Hordeum_euclaston,9.009506
Hordeum_marinum_H559,Hordeum_intercedens,9.009506
Hordeum_marinum_H559,Hordeum_pusillum,9.009506
Hordeum_marinum_H559,Hordeum_parodii_Sub3,9.009506
Hordeum_marinum_H559,Hordeum_pubiflorum,9.009506
Hordeum_marinum_H559,Hordeum_patagonicum,9.009506
Hordeum_marinum_H559,Hordeum_comosum,9.009506
Hordeum_marinum_H559,Hordeum_cordobense,9.009506
Hordeum_marinum_H559,Hordeum_muticum,9.009506
Hordeum_marinum_H559,Hordeum_secalinum_Sub2,9.009506
Hordeum_marinum_H559,Hordeum_gussoneanum,3.698069
Hordeum_marinum_H559,Hordeum_gussoneanum_Sub2,3.698069
Hordeum_marinum_H559,Hordeum_secalinum_Sub1,3.698069
Hordeum_marinum_H559,Hordeum_marinum_BCC2001,1.162446
Hordeum_marinum_H559,Hordeum_gussoneanum_Sub1,5.157014
Hordeum_marinum_H559,Hordeum_bulbosum_Hap1,12.273094
Hordeum_marinum_H559,Hordeum_bulbosum_Hap2,12.273094
Hordeum_marinum_H559,Hordeum_vulgare,12.273094
Hordeum_marinum_H559,Hordeum_murinum_Sub1,12.273094
Hordeum_marinum_H559,Hordeum_murinum_BCC2017,12.273094
Hordeum_marinum_H559,Hordeum_murinum_Sub2,12.273094
Hordeum_marinum_H559,Triticum_monococcum,16.207947
Hordeum_marinum_H559,Oryza_sativa,46.81582
Hordeum_gussoneanum_Sub1,Sorghum_bicolor,48.998211
Hordeum_gussoneanum_Sub1,Brachypodium_distachyon,34.529178
Hordeum_gussoneanum_Sub1,Hordeum_bogdanii,9.009506
Hordeum_gussoneanum_Sub1,Hordeum_jubatum_Sub2,9.009506
Hordeum_gussoneanum_Sub1,Hordeum_parodii_Sub2,9.009506
Hordeum_gussoneanum_Sub1,Hordeum_roshevitzii,9.009506
Hordeum_gussoneanum_Sub1,Hordeum_brevisubulatum,9.009506
Hordeum_gussoneanum_Sub1,Hordeum_californicum,9.009506
Hordeum_gussoneanum_Sub1,Hordeum_jubatum_Sub1,9.009506
Hordeum_gussoneanum_Sub1,Hordeum_chilense,9.009506
Hordeum_gussoneanum_Sub1,Hordeum_flexuosum,9.009506
Hordeum_gussoneanum_Sub1,Hordeum_parodii_Sub1,9.009506
Hordeum_gussoneanum_Sub1,Hordeum_erectifolium,9.009506
Hordeum_gussoneanum_Sub1,Hordeum_stenostachys,9.009506
Hordeum_gussoneanum_Sub1,Hordeum_euclaston,9.009506
Hordeum_gussoneanum_Sub1,Hordeum_intercedens,9.009506
Hordeum_gussoneanum_Sub1,Hordeum_pusillum,9.009506
Hordeum_gussoneanum_Sub1,Hordeum_parodii_Sub3,9.009506
Hordeum_gussoneanum_Sub1,Hordeum_pubiflorum,9.009506
Hordeum_gussoneanum_Sub1,Hordeum_patagonicum,9.009506
Hordeum_gussoneanum_Sub1,Hordeum_comosum,9.009506
Hordeum_gussoneanum_Sub1,Hordeum_cordobense,9.009506
Hordeum_gussoneanum_Sub1,Hordeum_muticum,9.009506
Hordeum_gussoneanum_Sub1,Hordeum_secalinum_Sub2,9.009506
Hordeum_gussoneanum_Sub1,Hordeum_gussoneanum,5.157014
Hordeum_gussoneanum_Sub1,Hordeum_gussoneanum_Sub2,5.157014
Hordeum_gussoneanum_Sub1,Hordeum_secalinum_Sub1,5.157014
Hordeum_gussoneanum_Sub1,Hordeum_marinum_BCC2001,5.157014
Hordeum_gussoneanum_Sub1,Hordeum_marinum_H559,5.157014
Hordeum_gussoneanum_Sub1,Hordeum_bulbosum_Hap1,12.273094
Hordeum_gussoneanum_Sub1,Hordeum_bulbosum_Hap2,12.273094
Hordeum_gussoneanum_Sub1,Hordeum_vulgare,12.273094
Hordeum_gussoneanum_Sub1,Hordeum_murinum_Sub1,12.273094
Hordeum_gussoneanum_Sub1,Hordeum_murinum_BCC2017,12.273094
Hordeum_gussoneanum_Sub1,Hordeum_murinum_Sub2,12.273094
Hordeum_gussoneanum_Sub1,Triticum_monococcum,16.207947
Hordeum_gussoneanum_Sub1,Oryza_sativa,46.81582
Hordeum_bulbosum_Hap1,Sorghum_bicolor,48.998211
Hordeum_bulbosum_Hap1,Brachypodium_distachyon,34.529178
Hordeum_bulbosum_Hap1,Hordeum_bogdanii,12.273094
Hordeum_bulbosum_Hap1,Hordeum_jubatum_Sub2,12.273094
Hordeum_bulbosum_Hap1,Hordeum_parodii_Sub2,12.273094
Hordeum_bulbosum_Hap1,Hordeum_roshevitzii,12.273094
Hordeum_bulbosum_Hap1,Hordeum_brevisubulatum,12.273094
Hordeum_bulbosum_Hap1,Hordeum_californicum,12.273094
Hordeum_bulbosum_Hap1,Hordeum_jubatum_Sub1,12.273094
Hordeum_bulbosum_Hap1,Hordeum_chilense,12.273094
Hordeum_bulbosum_Hap1,Hordeum_flexuosum,12.273094
Hordeum_bulbosum_Hap1,Hordeum_parodii_Sub1,12.273094
Hordeum_bulbosum_Hap1,Hordeum_erectifolium,12.273094
Hordeum_bulbosum_Hap1,Hordeum_stenostachys,12.273094
Hordeum_bulbosum_Hap1,Hordeum_euclaston,12.273094
Hordeum_bulbosum_Hap1,Hordeum_intercedens,12.273094
Hordeum_bulbosum_Hap1,Hordeum_pusillum,12.273094
Hordeum_bulbosum_Hap1,Hordeum_parodii_Sub3,12.273094
Hordeum_bulbosum_Hap1,Hordeum_pubiflorum,12.273094
Hordeum_bulbosum_Hap1,Hordeum_patagonicum,12.273094
Hordeum_bulbosum_Hap1,Hordeum_comosum,12.273094
Hordeum_bulbosum_Hap1,Hordeum_cordobense,12.273094
Hordeum_bulbosum_Hap1,Hordeum_muticum,12.273094
Hordeum_bulbosum_Hap1,Hordeum_secalinum_Sub2,12.273094
Hordeum_bulbosum_Hap1,Hordeum_gussoneanum,12.273094
Hordeum_bulbosum_Hap1,Hordeum_gussoneanum_Sub2,12.273094
Hordeum_bulbosum_Hap1,Hordeum_secalinum_Sub1,12.273094
Hordeum_bulbosum_Hap1,Hordeum_marinum_BCC2001,12.273094
Hordeum_bulbosum_Hap1,Hordeum_marinum_H559,12.273094
Hordeum_bulbosum_Hap1,Hordeum_gussoneanum_Sub1,12.273094
Hordeum_bulbosum_Hap1,Hordeum_bulbosum_Hap2,1.105352
Hordeum_bulbosum_Hap1,Hordeum_vulgare,5.301309
Hordeum_bulbosum_Hap1,Hordeum_murinum_Sub1,10.300352
Hordeum_bulbosum_Hap1,Hordeum_murinum_BCC2017,10.300352
Hordeum_bulbosum_Hap1,Hordeum_murinum_Sub2,10.300352
Hordeum_bulbosum_Hap1,Triticum_monococcum,16.207947
Hordeum_bulbosum_Hap1,Oryza_sativa,46.81582
Hordeum_bulbosum_Hap2,Sorghum_bicolor,48.998211
Hordeum_bulbosum_Hap2,Brachypodium_distachyon,34.529178
Hordeum_bulbosum_Hap2,Hordeum_bogdanii,12.273094
Hordeum_bulbosum_Hap2,Hordeum_jubatum_Sub2,12.273094
Hordeum_bulbosum_Hap2,Hordeum_parodii_Sub2,12.273094
Hordeum_bulbosum_Hap2,Hordeum_roshevitzii,12.273094
Hordeum_bulbosum_Hap2,Hordeum_brevisubulatum,12.273094
Hordeum_bulbosum_Hap2,Hordeum_californicum,12.273094
Hordeum_bulbosum_Hap2,Hordeum_jubatum_Sub1,12.273094
Hordeum_bulbosum_Hap2,Hordeum_chilense,12.273094
Hordeum_bulbosum_Hap2,Hordeum_flexuosum,12.273094
Hordeum_bulbosum_Hap2,Hordeum_parodii_Sub1,12.273094
Hordeum_bulbosum_Hap2,Hordeum_erectifolium,12.273094
Hordeum_bulbosum_Hap2,Hordeum_stenostachys,12.273094
Hordeum_bulbosum_Hap2,Hordeum_euclaston,12.273094
Hordeum_bulbosum_Hap2,Hordeum_intercedens,12.273094
Hordeum_bulbosum_Hap2,Hordeum_pusillum,12.273094
Hordeum_bulbosum_Hap2,Hordeum_parodii_Sub3,12.273094
Hordeum_bulbosum_Hap2,Hordeum_pubiflorum,12.273094
Hordeum_bulbosum_Hap2,Hordeum_patagonicum,12.273094
Hordeum_bulbosum_Hap2,Hordeum_comosum,12.273094
Hordeum_bulbosum_Hap2,Hordeum_cordobense,12.273094
Hordeum_bulbosum_Hap2,Hordeum_muticum,12.273094
Hordeum_bulbosum_Hap2,Hordeum_secalinum_Sub2,12.273094
Hordeum_bulbosum_Hap2,Hordeum_gussoneanum,12.273094
Hordeum_bulbosum_Hap2,Hordeum_gussoneanum_Sub2,12.273094
Hordeum_bulbosum_Hap2,Hordeum_secalinum_Sub1,12.273094
Hordeum_bulbosum_Hap2,Hordeum_marinum_BCC2001,12.273094
Hordeum_bulbosum_Hap2,Hordeum_marinum_H559,12.273094
Hordeum_bulbosum_Hap2,Hordeum_gussoneanum_Sub1,12.273094
Hordeum_bulbosum_Hap2,Hordeum_bulbosum_Hap1,1.105352
Hordeum_bulbosum_Hap2,Hordeum_vulgare,5.301309
Hordeum_bulbosum_Hap2,Hordeum_murinum_Sub1,10.300352
Hordeum_bulbosum_Hap2,Hordeum_murinum_BCC2017,10.300352
Hordeum_bulbosum_Hap2,Hordeum_murinum_Sub2,10.300352
Hordeum_bulbosum_Hap2,Triticum_monococcum,16.207947
Hordeum_bulbosum_Hap2,Oryza_sativa,46.81582
Hordeum_vulgare,Sorghum_bicolor,48.998211
Hordeum_vulgare,Brachypodium_distachyon,34.529178
Hordeum_vulgare,Hordeum_bogdanii,12.273094
Hordeum_vulgare,Hordeum_jubatum_Sub2,12.273094
Hordeum_vulgare,Hordeum_parodii_Sub2,12.273094
Hordeum_vulgare,Hordeum_roshevitzii,12.273094
Hordeum_vulgare,Hordeum_brevisubulatum,12.273094
Hordeum_vulgare,Hordeum_californicum,12.273094
Hordeum_vulgare,Hordeum_jubatum_Sub1,12.273094
Hordeum_vulgare,Hordeum_chilense,12.273094
Hordeum_vulgare,Hordeum_flexuosum,12.273094
Hordeum_vulgare,Hordeum_parodii_Sub1,12.273094
Hordeum_vulgare,Hordeum_erectifolium,12.273094
Hordeum_vulgare,Hordeum_stenostachys,12.273094
Hordeum_vulgare,Hordeum_euclaston,12.273094
Hordeum_vulgare,Hordeum_intercedens,12.273094
Hordeum_vulgare,Hordeum_pusillum,12.273094
Hordeum_vulgare,Hordeum_parodii_Sub3,12.273094
Hordeum_vulgare,Hordeum_pubiflorum,12.273094
Hordeum_vulgare,Hordeum_patagonicum,12.273094
Hordeum_vulgare,Hordeum_comosum,12.273094
Hordeum_vulgare,Hordeum_cordobense,12.273094
Hordeum_vulgare,Hordeum_muticum,12.273094
Hordeum_vulgare,Hordeum_secalinum_Sub2,12.273094
Hordeum_vulgare,Hordeum_gussoneanum,12.273094
Hordeum_vulgare,Hordeum_gussoneanum_Sub2,12.273094
Hordeum_vulgare,Hordeum_secalinum_Sub1,12.273094
Hordeum_vulgare,Hordeum_marinum_BCC2001,12.273094
Hordeum_vulgare,Hordeum_marinum_H559,12.273094
Hordeum_vulgare,Hordeum_gussoneanum_Sub1,12.273094
Hordeum_vulgare,Hordeum_bulbosum_Hap1,5.301309
Hordeum_vulgare,Hordeum_bulbosum_Hap2,5.301309
Hordeum_vulgare,Hordeum_murinum_Sub1,10.300352
Hordeum_vulgare,Hordeum_murinum_BCC2017,10.300352
Hordeum_vulgare,Hordeum_murinum_Sub2,10.300352
Hordeum_vulgare,Triticum_monococcum,16.207947
Hordeum_vulgare,Oryza_sativa,46.81582
Hordeum_murinum_Sub1,Sorghum_bicolor,48.998211
Hordeum_murinum_Sub1,Brachypodium_distachyon,34.529178
Hordeum_murinum_Sub1,Hordeum_bogdanii,12.273094
Hordeum_murinum_Sub1,Hordeum_jubatum_Sub2,12.273094
Hordeum_murinum_Sub1,Hordeum_parodii_Sub2,12.273094
Hordeum_murinum_Sub1,Hordeum_roshevitzii,12.273094
Hordeum_murinum_Sub1,Hordeum_brevisubulatum,12.273094
Hordeum_murinum_Sub1,Hordeum_californicum,12.273094
Hordeum_murinum_Sub1,Hordeum_jubatum_Sub1,12.273094
Hordeum_murinum_Sub1,Hordeum_chilense,12.273094
Hordeum_murinum_Sub1,Hordeum_flexuosum,12.273094
Hordeum_murinum_Sub1,Hordeum_parodii_Sub1,12.273094
Hordeum_murinum_Sub1,Hordeum_erectifolium,12.273094
Hordeum_murinum_Sub1,Hordeum_stenostachys,12.273094
Hordeum_murinum_Sub1,Hordeum_euclaston,12.273094
Hordeum_murinum_Sub1,Hordeum_intercedens,12.273094
Hordeum_murinum_Sub1,Hordeum_pusillum,12.273094
Hordeum_murinum_Sub1,Hordeum_parodii_Sub3,12.273094
Hordeum_murinum_Sub1,Hordeum_pubiflorum,12.273094
Hordeum_murinum_Sub1,Hordeum_patagonicum,12.273094
Hordeum_murinum_Sub1,Hordeum_comosum,12.273094
Hordeum_murinum_Sub1,Hordeum_cordobense,12.273094
Hordeum_murinum_Sub1,Hordeum_muticum,12.273094
Hordeum_murinum_Sub1,Hordeum_secalinum_Sub2,12.273094
Hordeum_murinum_Sub1,Hordeum_gussoneanum,12.273094
Hordeum_murinum_Sub1,Hordeum_gussoneanum_Sub2,12.273094
Hordeum_murinum_Sub1,Hordeum_secalinum_Sub1,12.273094
Hordeum_murinum_Sub1,Hordeum_marinum_BCC2001,12.273094
Hordeum_murinum_Sub1,Hordeum_marinum_H559,12.273094
Hordeum_murinum_Sub1,Hordeum_gussoneanum_Sub1,12.273094
Hordeum_murinum_Sub1,Hordeum_bulbosum_Hap1,10.300352
Hordeum_murinum_Sub1,Hordeum_bulbosum_Hap2,10.300352
Hordeum_murinum_Sub1,Hordeum_vulgare,10.300352
Hordeum_murinum_Sub1,Hordeum_murinum_BCC2017,0.547995
Hordeum_murinum_Sub1,Hordeum_murinum_Sub2,4.637547
Hordeum_murinum_Sub1,Triticum_monococcum,16.207947
Hordeum_murinum_Sub1,Oryza_sativa,46.81582
Hordeum_murinum_BCC2017,Sorghum_bicolor,48.998211
Hordeum_murinum_BCC2017,Brachypodium_distachyon,34.529178
Hordeum_murinum_BCC2017,Hordeum_bogdanii,12.273094
Hordeum_murinum_BCC2017,Hordeum_jubatum_Sub2,12.273094
Hordeum_murinum_BCC2017,Hordeum_parodii_Sub2,12.273094
Hordeum_murinum_BCC2017,Hordeum_roshevitzii,12.273094
Hordeum_murinum_BCC2017,Hordeum_brevisubulatum,12.273094
Hordeum_murinum_BCC2017,Hordeum_californicum,12.273094
Hordeum_murinum_BCC2017,Hordeum_jubatum_Sub1,12.273094
Hordeum_murinum_BCC2017,Hordeum_chilense,12.273094
Hordeum_murinum_BCC2017,Hordeum_flexuosum,12.273094
Hordeum_murinum_BCC2017,Hordeum_parodii_Sub1,12.273094
Hordeum_murinum_BCC2017,Hordeum_erectifolium,12.273094
Hordeum_murinum_BCC2017,Hordeum_stenostachys,12.273094
Hordeum_murinum_BCC2017,Hordeum_euclaston,12.273094
Hordeum_murinum_BCC2017,Hordeum_intercedens,12.273094
Hordeum_murinum_BCC2017,Hordeum_pusillum,12.273094
Hordeum_murinum_BCC2017,Hordeum_parodii_Sub3,12.273094
Hordeum_murinum_BCC2017,Hordeum_pubiflorum,12.273094
Hordeum_murinum_BCC2017,Hordeum_patagonicum,12.273094
Hordeum_murinum_BCC2017,Hordeum_comosum,12.273094
Hordeum_murinum_BCC2017,Hordeum_cordobense,12.273094
Hordeum_murinum_BCC2017,Hordeum_muticum,12.273094
Hordeum_murinum_BCC2017,Hordeum_secalinum_Sub2,12.273094
Hordeum_murinum_BCC2017,Hordeum_gussoneanum,12.273094
Hordeum_murinum_BCC2017,Hordeum_gussoneanum_Sub2,12.273094
Hordeum_murinum_BCC2017,Hordeum_secalinum_Sub1,12.273094
Hordeum_murinum_BCC2017,Hordeum_marinum_BCC2001,12.273094
Hordeum_murinum_BCC2017,Hordeum_marinum_H559,12.273094
Hordeum_murinum_BCC2017,Hordeum_gussoneanum_Sub1,12.273094
Hordeum_murinum_BCC2017,Hordeum_bulbosum_Hap1,10.300352
Hordeum_murinum_BCC2017,Hordeum_bulbosum_Hap2,10.300352
Hordeum_murinum_BCC2017,Hordeum_vulgare,10.300352
Hordeum_murinum_BCC2017,Hordeum_murinum_Sub1,0.547995
Hordeum_murinum_BCC2017,Hordeum_murinum_Sub2,4.637547
Hordeum_murinum_BCC2017,Triticum_monococcum,16.207947
Hordeum_murinum_BCC2017,Oryza_sativa,46.81582
Hordeum_murinum_Sub2,Sorghum_bicolor,48.998211
Hordeum_murinum_Sub2,Brachypodium_distachyon,34.529178
Hordeum_murinum_Sub2,Hordeum_bogdanii,12.273094
Hordeum_murinum_Sub2,Hordeum_jubatum_Sub2,12.273094
Hordeum_murinum_Sub2,Hordeum_parodii_Sub2,12.273094
Hordeum_murinum_Sub2,Hordeum_roshevitzii,12.273094
Hordeum_murinum_Sub2,Hordeum_brevisubulatum,12.273094
Hordeum_murinum_Sub2,Hordeum_californicum,12.273094
Hordeum_murinum_Sub2,Hordeum_jubatum_Sub1,12.273094
Hordeum_murinum_Sub2,Hordeum_chilense,12.273094
Hordeum_murinum_Sub2,Hordeum_flexuosum,12.273094
Hordeum_murinum_Sub2,Hordeum_parodii_Sub1,12.273094
Hordeum_murinum_Sub2,Hordeum_erectifolium,12.273094
Hordeum_murinum_Sub2,Hordeum_stenostachys,12.273094
Hordeum_murinum_Sub2,Hordeum_euclaston,12.273094
Hordeum_murinum_Sub2,Hordeum_intercedens,12.273094
Hordeum_murinum_Sub2,Hordeum_pusillum,12.273094
Hordeum_murinum_Sub2,Hordeum_parodii_Sub3,12.273094
Hordeum_murinum_Sub2,Hordeum_pubiflorum,12.273094
Hordeum_murinum_Sub2,Hordeum_patagonicum,12.273094
Hordeum_murinum_Sub2,Hordeum_comosum,12.273094
Hordeum_murinum_Sub2,Hordeum_cordobense,12.273094
Hordeum_murinum_Sub2,Hordeum_muticum,12.273094
Hordeum_murinum_Sub2,Hordeum_secalinum_Sub2,12.273094
Hordeum_murinum_Sub2,Hordeum_gussoneanum,12.273094
